"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","senator"
"x963481116803035136",2018-02-13 18:32:53,"x171598736","SenBobCasey","They have lived under the stress of this Administration’s inaction for too long.","Twitter Web Client",80,"x963480972976115712","x171598736","SenBobCasey",FALSE,FALSE,37,9,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x963480972976115712",2018-02-13 18:32:19,"x171598736","SenBobCasey","Our steelworkers are getting the short end of the stick because foreign countries are cheating on trade. Workers in Pennsylvania have watched imports surge since the announcement of the steel investigation last April.","Twitter Web Client",217,"x963480845041520640","x171598736","SenBobCasey",FALSE,FALSE,50,19,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x963480845041520640",2018-02-13 18:31:48,"x171598736","SenBobCasey","just got back from a meeting at the White House with President Trump and Administration officials on trade policy. While I commend the Administration for convening today’s meeting, the time for talk about standing up for our steelworkers has passed. It’s time for action.","Twitter Web Client",271,,,,FALSE,FALSE,341,95,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x963431509112827905",2018-02-13 15:15:46,"x171598736","SenBobCasey","I stand with my fellow Pennsylvanian, Tom Ridge, in protecting the rights of people with disabilities and urge my House colleagues to oppose H.R. 620. No one should be denied access to services and goods because of their disability. https://t.co/UtWB2QEHnV","Twitter Web Client",256,,,,FALSE,FALSE,710,305,,,"thehill.com/opinion/civil-…","https://t.co/UtWB2QEHnV","http://thehill.com/opinion/civil-rights/373546-rolling-back-the-civil-rights-of-the-disabled-harms-us-all",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x963122680810569729",2018-02-12 18:48:35,"x171598736","SenBobCasey",".@RealDonaldTrump repeatedly promised he wouldn’t cut Medicare and Medicaid but his budget does exactly that- “The plan also calls for major cuts to Medicare, Medicaid, food stamps and other social programs, reductions that conservatives have long sought.” https://t.co/t0TRHozpzN","Twitter Web Client",280,,,,FALSE,FALSE,1551,1455,,,"washingtonpost.com/business/econo…","https://t.co/t0TRHozpzN","https://www.washingtonpost.com/business/economy/white-house-budget-proposes-increase-to-defense-spending-and-cuts-to-safety-net-but-federal-deficit-would-remain/2018/02/12/f2eb00e6-100e-11e8-8ea1-c1d91fcec3fe_story.html",,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x963064366114459648",2018-02-12 14:56:52,"x171598736","SenBobCasey","Congratulations to Glen Rock native, @summerbritcher who set a track record on her second run in #Luge this morning. She's in the medal hunt for tomorrow!","Twitter Web Client",154,,,,FALSE,FALSE,235,34,"Luge",,,,,,,,,,,,,"x35578218","summerbritcher","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x962910464375222272",2018-02-12 04:45:19,"x171598736","SenBobCasey","Congrats to Clarks Summit native, @Adaripp! Fantastic performance! https://t.co/oSbQj53DLg","Twitter for iPhone",66,,,,TRUE,FALSE,1520,223,,,"twitter.com/nbcolympics/st…","https://t.co/oSbQj53DLg","https://twitter.com/nbcolympics/status/962862710835875841",,,,,,,,,"x31339831","Adaripp","en","x962862710835875841","ADAM RIPPON. Because he slays. #WinterOlympics https://t.co/fmMl0C4Amf https://t.co/fkG1KgiTb0",2018-02-12 01:35:34,,41154,10078,"x14955353","NBCOlympics","NBC Olympics",994228,3014,29207,"","The official home of NBC's coverage of the PyeongChang 2018 #WinterOlympics beginning Feb 8th LIVE on NBC.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x962144601971752960",2018-02-10 02:02:03,"x171598736","SenBobCasey","It’s now clear that @realDonaldTrump released the Nunes memo to attack our law enforcement, further obstruct the Mueller investigation and mislead the American people. What happened to transparency?","Twitter for iPhone",198,,,,FALSE,FALSE,10018,4001,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x962083480782950400",2018-02-09 21:59:11,"x171598736","SenBobCasey","I had an amendment that would have prevented this disparity; not one Republican voted for it. https://t.co/N2IzxuucRh","Twitter Lite",93,,,,TRUE,FALSE,524,297,,,"twitter.com/jimtankersley/…","https://t.co/N2IzxuucRh","https://twitter.com/jimtankersley/status/961969016725221376",,,,,,,,,,,"en","x961969016725221376","Morgan Stanley analysts expect companies to pass only 13% of Trump tax cut savings directly to workers, vs 43% to share buybacks.

For manufacturers, it's 9% / 47%. https://t.co/J3RCJjPJhr",2018-02-09 14:24:20,,3857,4651,"x133947893","jimtankersley","Jim Tankersley (Off This Platform for Lent)",26759,1545,32991,"Washington, D.C.","Tax and economics reporter, The New York Times, DC bureau. Dad. Backpacker. Cardinal. Oregonian eternal.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x962033536344600577",2018-02-09 18:40:43,"x171598736","SenBobCasey","It's not a high bar to expect the president to condemn domestic violence, but @realdonaldtrump failed to do that today.","Twitter Web Client",119,"x962033297713807363","x171598736","SenBobCasey",FALSE,FALSE,581,165,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x962033297713807363",2018-02-09 18:39:46,"x171598736","SenBobCasey","Seeming to offer a defense of Mr. Porter and saying nothing about the women who have come forward is wrong.","Twitter Web Client",107,"x962033038086623232","x171598736","SenBobCasey",FALSE,FALSE,385,64,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x962033038086623232",2018-02-09 18:38:44,"x171598736","SenBobCasey",".@realdonaldtrump comments on Rob Porter are unacceptable. He should have unequivocally condemned Mr. Porter’s conduct. https://t.co/iJy5rnnRM1","Twitter Web Client",119,,,,TRUE,FALSE,1024,277,,,"twitter.com/thehill/status…","https://t.co/iJy5rnnRM1","https://twitter.com/thehill/status/962032634913148928",,,,,,,,,"x25073877","realDonaldTrump","en","x962032634913148928","JUST IN: Trump praises Porter after domestic assault allegations: ""We hope he has a wonderful career"" https://t.co/9APYUht3QZ https://t.co/RdWo4JiA7G",2018-02-09 18:37:08,,59,66,"x1917731","thehill","The Hill",2988868,901,407464,"Washington, DC","The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961994627854274560",2018-02-09 16:06:06,"x171598736","SenBobCasey","This year, Pennsylvania has the honor of sending nine of its best to #PyeongChang2018 as part of @TeamUSA. Best of luck to @rzapolski, @summerbritcher, @JamieGreubel, @Brian22ONeill, @jterdimanUSA, @cekolarik, @Real_JohnHenry, Ryan Gunderson, and Andrew Sherk!","Twitter Web Client",260,,,,FALSE,FALSE,247,52,"PyeongChang2018",,,,,,,,,,,,,"x21870081 161456805 35578218 361027503 330677550 1859184649 3048041929 895449154259828737","TeamUSA rzapolski summerbritcher JamieGreubel Brian22ONeill jterdimanUSA cekolarik Real_JohnHenry","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961676212996333570",2018-02-08 19:00:50,"x171598736","SenBobCasey","My thanks to @SenWarren and @SenMarkey for being such good sports and of course to the @Eagles for the win! #FlyEaglesFly https://t.co/rUjJcn8POc","Twitter for iPhone",121,,,,FALSE,FALSE,487,78,"FlyEaglesFly",,,,,"http://pbs.twimg.com/media/DViPafxWAAANjzs.jpg","https://t.co/rUjJcn8POc","https://twitter.com/SenBobCasey/status/961676212996333570/photo/1","photo","http://pbs.twimg.com/media/DViPafxWAAANjzs.jpg","https://t.co/rUjJcn8POc","https://twitter.com/SenBobCasey/status/961676212996333570/photo/1",,"x970207298 21406834 180503626","SenWarren SenMarkey Eagles","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9d218ad486000.json","United States Capitol Building","United States Capitol Building","poi","United States","US",,,"-77.0060706138611 -77.0060706138611 -77.0060706138611 -77.0060706138611 38.8897468074338 38.8897468074338 38.8897468074338 38.8897468074338","Casey"
"x961654589484388352",2018-02-08 17:34:55,"x171598736","SenBobCasey","ICYMI: Last night, the Senate passed our resolution congratulating the Philadelphia @Eagles! #FlyEaglesFly https://t.co/mhg8sli7J5","Twitter Web Client",106,,,,TRUE,FALSE,214,40,"FlyEaglesFly",,"twitter.com/SenateCloakroo…","https://t.co/mhg8sli7J5","https://twitter.com/SenateCloakroom/status/961381635257241600",,,,,,,,,"x180503626","Eagles","en","x961381635257241600","The Senate has adopted S.Res.399, a resolution congratulating the Philadelphia Eagles on their triumph in Super Bowl LII. @SenToomey @SenBobCasey @Eagles",2018-02-07 23:30:18,,76,27,"x372837125","SenateCloakroom","Senate Cloakroom",9760,81,3652,"The Capitol","Tweets from the R side of the Senate Floor. Operated by Senate Republican Cloakroom Staff.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961455195732480003",2018-02-08 04:22:36,"x171598736","SenBobCasey","There must be a full measure of accountability and new protocols in place to ensure that no one like Rob Porter can serve in the White House","Twitter for iPhone",140,"x961455006519046145","x171598736","SenBobCasey",FALSE,FALSE,790,148,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961455006519046145",2018-02-08 04:21:51,"x171598736","SenBobCasey","Why did General Kelly continue to praise Rob Porter until the pictures detailing his conduct became public? The Administration must provide an explanation","Twitter for iPhone",154,"x961454853892575232","x171598736","SenBobCasey",FALSE,FALSE,928,218,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961454853892575232",2018-02-08 04:21:14,"x171598736","SenBobCasey","There must be zero tolerance for domestic violence. Rob Porter should have been removed from the White House as soon as the Administration was made aware of his conduct","Twitter for iPhone",168,,,,FALSE,FALSE,5180,1202,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961335141623848961",2018-02-07 20:25:33,"x171598736","SenBobCasey","If a company spends an extra $100 million on dividends and executive compensation because of this tax bill, then they should spend at least that much towards employee raises. Instead, companies are directing billions in tax savings in one direction, up. https://t.co/YgED3AiTOr","Twitter Web Client",277,,,,FALSE,FALSE,175,87,,,"youtu.be/mP2s-uPf2Gs?t=…","https://t.co/YgED3AiTOr","https://youtu.be/mP2s-uPf2Gs?t=9m10s",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961335010874683392",2018-02-07 20:25:01,"x171598736","SenBobCasey","Since the GOP tax scam became law, dozens of corporations have announced almost $100 billion in stock buybacks. That’s money going to the pockets of the wealthy, not workers. https://t.co/YgED3AAuFZ","Twitter Web Client",198,,,,FALSE,FALSE,589,416,,,"youtu.be/mP2s-uPf2Gs?t=…","https://t.co/YgED3AAuFZ","https://youtu.be/mP2s-uPf2Gs?t=9m10s",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961317522959159297",2018-02-07 19:15:32,"x171598736","SenBobCasey","RT @RonWyden: I’m joining @SenBobCasey &amp; @SenWhitehouse to unveil a @SenateDems report revealing nearly $100 billion dollars in announced c…","Twitter Web Client",144,,,,FALSE,TRUE,0,339,,,,,,,,,,,,,,"x250188760 171598736 242555999 73238146","RonWyden SenBobCasey SenWhitehouse SenateDems","en",,,,,,,,,,,,,,,,"x961316814532874245","I’m joining @SenBobCasey &amp; @SenWhitehouse to unveil a @SenateDems report revealing nearly $100 billion dollars in announced corporate buybacks and demonstrate the #GOPTaxScam is for the wealthiest few &amp; NOT middle-class families: https://t.co/g2NgvrbLmC",2018-02-07 19:12:43,,673,"x250188760","RonWyden","Ron Wyden",391558,398,6017,"Oregon","U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/a6CyBjcD79",TRUE,,,,,,,,,,"Casey"
"x961313706335440896",2018-02-07 19:00:22,"x171598736","SenBobCasey","RT @SenateDems: Starting soon: A new report on just how awful the #GOPTax scam is for the middle class. Tune in. 

https://t.co/FvZYMTHg7B…","TweetDeck",139,,,,FALSE,TRUE,0,68,"GOPTax",,"goo.gl/fzaWvn","https://t.co/FvZYMTHg7B","https://goo.gl/fzaWvn",,,,,,,,,"x73238146","SenateDems","en",,,,,,,,,,,,,,,,"x961313406816079872","Starting soon: A new report on just how awful the #GOPTax scam is for the middle class. Tune in. 

https://t.co/FvZYMTHg7B https://t.co/PaIcUOfK3Z",2018-02-07 18:59:11,,113,"x73238146","SenateDems","Senate Democrats",722817,2399,14900,"Washington, DC","News from leadership staff of Senate Democrats.",TRUE,,,,,,,,,,"Casey"
"x961308843123924992",2018-02-07 18:41:03,"x171598736","SenBobCasey","Joining @RonWyden and @SenWhitehouse  at 2:15 to unveil a new report on the tens of billions in corporate buybacks announced since the GOP tax bill passed. Wealthy stockholders are seeing the benefits of this scam at the expense of workers. Watch live https://t.co/Z3mY1uqGoZ","Twitter Web Client",275,,,,FALSE,FALSE,100,68,,,"youtube.com/watch?v=mP2s-u…","https://t.co/Z3mY1uqGoZ","https://www.youtube.com/watch?v=mP2s-uPf2Gs",,,,,,,,,"x250188760 242555999","RonWyden SenWhitehouse","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961304071440388096",2018-02-07 18:22:05,"x171598736","SenBobCasey","The bipartisan funding agreement includes the funding for the opioid crisis that I have been pushing for. The resources in this agreement are closely aligned with the bill I introduced in October. https://t.co/AHgKOd87OM","Twitter Web Client",220,,,,FALSE,FALSE,200,58,,,"casey.senate.gov/newsroom/relea…","https://t.co/AHgKOd87OM","https://www.casey.senate.gov/newsroom/releases/casey-leads-legislation-to-invest-45b-to-address-opioid-crisis",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x961002387946311680",2018-02-06 22:23:18,"x171598736","SenBobCasey","RT @ProjectHOME: Thank you @SenBobCasey for taking a stand to #fixthecliff. Health Center patients and staff can't wait any longer and we a…","Twitter Web Client",140,,,,FALSE,TRUE,0,23,"fixthecliff",,,,,,,,,,,,,"x62012195 171598736","ProjectHOME SenBobCasey","en",,,,,,,,,,,,,,,,"x960940020948459520","Thank you @SenBobCasey for taking a stand to #fixthecliff. Health Center patients and staff can't wait any longer and we are in a state of #RedAlert4CHCs. Lives and jobs are at stake! https://t.co/Thh9yHHYOv",2018-02-06 18:15:29,,65,"x62012195","ProjectHOME","Project HOME",8934,3849,8302,"Philadelphia, PA","None of us are home until all of us are home®",TRUE,,,,,,,,,,"Casey"
"x960579438906929152",2018-02-05 18:22:39,"x171598736","SenBobCasey","Instead of standing up for consumers, the Trump Admin is working to diminish the @CFPB and surrender to special interests that put Americans at risk.  https://t.co/KyNEHeufru","Twitter Web Client",174,,,,FALSE,FALSE,241,146,,,"reuters.com/article/us-usa…","https://t.co/KyNEHeufru","https://www.reuters.com/article/us-usa-equifax-cfpb/exclusive-u-s-consumer-protection-official-puts-equifax-probe-on-ice-sources-idUSKBN1FP0IZ",,,,,,,,,"x234826866","CFPB","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x960545655491055616",2018-02-05 16:08:25,"x171598736","SenBobCasey","Anna has been a powerful voice in the fight to protect Medicaid for children and families across this country. It is children like Jackson and Henry and families like the Corbins that Washington Republicans should remember as they work to undermine vital protections for families. https://t.co/jnmSfM1LB1","Media Studio",280,,,,FALSE,FALSE,309,112,,,,,,"http://pbs.twimg.com/amplify_video_thumb/960542021479026689/img/AYd_mDamyone_YHm.jpg","https://t.co/jnmSfM1LB1","https://twitter.com/SenBobCasey/status/960545655491055616/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/960542021479026689/img/AYd_mDamyone_YHm.jpg","https://t.co/jnmSfM1LB1","https://twitter.com/SenBobCasey/status/960545655491055616/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x960351886590337024",2018-02-05 03:18:26,"x171598736","SenBobCasey","<f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085><f0><U+009F><U+00A6><U+0085> #FlyEaglesFly","Twitter for iPhone",147,,,,FALSE,FALSE,4102,712,"FlyEaglesFly",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
